MeasID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,Orig_TYPE,RECTYPE,RECTYPENAME,Orig_TOPIC,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,typerec,topicrec
200900001,2009,45,1,SHASTA,2009-02-24,MOUNTAIN GATE CSD,1,R,1,"Shall Lyle Turner be recalled from the office of Mt. Gate
Community Service District Director?",50,50,Recall,46,46,Governance: Recall,293,127,420,0.697619,M,1,Pass,0,200900001,293,127,420,0.6976190476190476,1,Pass,50,40
200900002,2009,7,2,CONTRA COSTA,2009-03-03,ALAMO-P,0,M,A,"Shall the order of the Contra Costa Local Agency Formation Commission, adopted on September 18, 2008, as Resolution No. 07- 27, ordering the incorporation of the territory described and designated in Resolution No. 07-27 as the ""Incorporation of the Town of Alamo"", be confirmed, subject to the terms and conditions specified in Resolution No. 07-27?",70,70,Ordinance,44,44,Governance: Incorporation/Formation/Annexation,2468,4456,6924,0.35644135,M,2,Fail,0,200900002,2468,4456,6924,0.3564413633737724,2,Fail,70,40
200900003,2009,19,2,LOS ANGELES,2009-03-03,BELLFLOWER,0,M,A,"Shall an ordinance be adopted, without raising tax rates, to continue and modernize Bellflower's utility users' tax on telecommunications services to fund vital services, including Sheriff's services/neighborhood patrols; school safety programs; grafitti removal; gang/drug prevention/enforcement programs; afterschool activities; senior/disabled residents' services; library services; and other general fund services; exempting low-income residents, requiring equal treatment of taxpayers regardless of technology used, audits, citizen oversight committee, public expenditure review/local control of revenues?",5,5,Utility Tax,112,112,Revenues: Tax Creation/Incr./Contin.,2592,578,3170,0.81766564,M,1,Pass,0,200900003,2592,578,3170,0.8176656151419558,1,Pass,1,110
200900004,2009,19,2,LOS ANGELES,2009-03-03,BEVERLY HILLS,0,M,P,"Shall the ordinance that amends the method for calculating certain business taxes in the City of Beverly Hills to increase locally controlled revenue for city services and operations?such as, police, fire, paramedics, parks, and street repair?by converting the per barrel flat tax on oil companies, and the per employee flat tax on certain other businesses?including, professionals and commercial parking operations ?to taxes based on gross receipts or gross payroll, be adopted?",2,2,Business Tax,112,112,Revenues: Tax Creation/Incr./Contin.,1163,4559,5722,0.20325062,M,2,Fail,0,200900004,1163,4559,5722,0.20325061167423977,2,Fail,1,110
200900005,2009,19,2,LOS ANGELES,2009-03-03,CARSON,0,M,C,"Shall an ordinance be adopted to protect residents' health, maintain current levels of city services including deputy sheriff's patrols, 9-1-1 emergency response, youth recreation programs, Meals on Wheels for homebound seniors, Stroke Recovery Center, gang prevention/ intervention programs, graffiti removal, pothole repair, park maintenance, and other general City services, by establishing a 2% utility users' tax, exempting seniors and low-income households, with citizens' oversight and independent annual audits, requiring the ordinance end after 7 years?",5,5,Utility Tax,112,112,Revenues: Tax Creation/Incr./Contin.,7463,3287,10750,0.6942326,M,1,Pass,0,200900005,7463,3287,10750,0.6942325581395349,1,Pass,1,110
200900006,2009,19,2,LOS ANGELES,2009-03-03,CUDAHY,0,M,R,Shall an ordinance be adopted to reduce the tax rate from 4% to 3.75% on residential Telecommunications Utility Users' Tax; to modernize the code to reflect changes in federal law; and to treat all taxpayers equally regardless of technology used?,5,5,Utility Tax,111,111,Revenues: Tax Repeal/Reduction/Limit,972,111,1083,0.89750695,M,1,Pass,0,200900006,972,111,1083,0.8975069252077562,1,Pass,1,110
200900007,2009,19,2,LOS ANGELES,2009-03-03,GARDENA,0,M,A,"Without raising current tax rates and maintaining the exemptions for low income residents, shall an ordinance be adopted to help preserve funding for critical City services, including police and fire protection, 911 emergency response, senior support services and pothole repairs by updating the utility users tax to include new technologies; treating all taxpayers equally regardless of technology used and requiring public review of expenditures, annual independent audits and no tax increase without voter
approval?",5,5,Utility Tax,34,34,Safety: Multiple Emergency Services,2203,360,2563,0.8595396,M,1,Pass,0,200900007,2203,360,2563,0.8595396020288724,1,Pass,1,30
200900008,2009,19,2,LOS ANGELES,2009-03-03,GLENDORA,0,M,C,"(INITIATIVE) Shall an initiative entitled ""An initiative to amend the Glendora Commercial Specific Plan (Glendora Municipal Code Chapter 21.08) to allow additional retail uses in planning area B and to increase the building area that could be used for the additional retail uses in planning area B.""",40,40,Initiative,22,22,Land Use: Zoning,3362,1465,4827,0.6964989,M,1,Pass,0,200900008,3362,1465,4827,0.696498860575927,1,Pass,40,20
200900009,2009,19,2,LOS ANGELES,2009-03-03,LA HABRA HEIGHTS,0,M,G,Shall an Ordinance be adopted to renew the City's authority to spend existing revenues from the special fire tax approved by two-thirds of the City's voters in 1997 to provide essential fire and life-safety services by renewing the voter-approved amendment to the City's appropriations limits?,70,70,Ordinance,33,33,Safety: Fire,893,201,1094,0.8162706,M,1,Pass,0,200900009,893,201,1094,0.8162705667276051,1,Pass,70,30
200900010,2009,19,2,LOS ANGELES,2009-03-03,LA MIRADA,0,M,A,"Shall the Transient Occupancy Tax levied upon hotel/motel
stays and certain other temporary lodging in the City of
La Mirada be adjusted from 7 percent to 9 percent effective
January 1, 2010, and to 10 percent effective January 1, 2013?",9,9,Transient Occupancy Tax,112,112,Revenues: Tax Creation/Incr./Contin.,1947,1131,3078,0.6325536,M,1,Pass,0,200900010,1947,1131,3078,0.6325536062378168,1,Pass,1,110
200900011,2009,19,2,LOS ANGELES,2009-03-03,LOS ANGELES,0,M,A,"Shall the Charter be amended to empower the Board of Fire Commissioners to appoint and remove an Independent Assessor, exempt from Civil Service, who shall be responsible for auditing, assessing and reviewing the Fire Department's handling of complaints against sworn and civilian employees?",20,20,Charter Amendment,42,42,Governance: Personnel/Labor Relations,132037,116042,248079,0.5322377,M,1,Pass,0,200900011,132037,116042,248079,0.5322377145989785,1,Pass,20,40
200900012,2009,19,2,LOS ANGELES,2009-03-03,LOS ANGELES,0,M,B,"Shall the Charter and Administrative Code be amended to authorize creation of a Los Angeles Department of Water and Power program to require production of at least 400 megawatts of solar power energy by 2014; provide for voluntary participation in the program by commercial, industrial, and institutional customers to allow installation of solar power systems on their property which would be operated and maintained by the Department in exchange for potential incentives; establish a jobs program and training academy to meet program participation demand; provide contract bid preferences for local solar power equipment manufacturers; require quarterly oversight committee reports and annual City Controller audit; and utilize a variety of funding mechanisms?",20,20,Charter Amendment,53,53,Environment: Agency Creation/Structure,129925,132569,262494,0.4949637,M,2,Fail,0,200900012,129925,132569,262494,0.49496369440825316,2,Fail,20,50
200900013,2009,19,2,LOS ANGELES,2009-03-03,LOS ANGELES,0,M,C,Shall the Charter be amended to allow disabled children of deceased members of the Fire and Police Pension Plan to marry or be adopted without losing their Dependent Child benefits and to provide additional options for the payment of benefits belonging to disabled children of deceased members that do not increase the amount of the benefits being paid?,20,20,Charter Amendment,42,42,Governance: Personnel/Labor Relations,168786,83134,251920,0.6699984,M,1,Pass,0,200900013,168786,83134,251920,0.6699984121943474,1,Pass,20,40
200900014,2009,19,2,LOS ANGELES,2009-03-03,LOS ANGELES,0,M,D,"Shall the Charter be amended to allow retired members of the Fire and Police Pension Plan to purchase, at their own expense, a survivor benefit for a spouse or domestic partner?",20,20,Charter Amendment,42,42,Governance: Personnel/Labor Relations,176950,73212,250162,0.7073417,M,1,Pass,0,200900014,176950,73212,250162,0.7073416426155851,1,Pass,20,40
200900015,2009,19,2,LOS ANGELES,2009-03-03,LOS ANGELES,0,M,E,Should the Los Angeles City Charter be amended to clearly express the authority of the City of Los Angeles to provide incentives to businesses that will encourage economic development and provide public benefits to the City of Los Angeles and its residents?,20,20,Charter Amendment,29,29,Land Use: Redevelopment,119943,131272,251215,0.4774516,M,2,Fail,0,200900015,119943,131272,251215,0.47745158529546405,2,Fail,20,20
200900016,2009,19,2,LOS ANGELES,2009-03-03,REDONDO BEACH,0,M,A,"Without increasing the current tax rate, shall an ordinance be adopted to ratifying/continuing Redondo Beach's existing utility users tax funding general city services, including: 9-1 1 response, police, fire, paramedics, street/pothole repairs, parks, libraries, local ocean/beach pollution prevention and youth/ senior services, maintaining low-income seniors/disabled resident exemptions, requiring equal treatment of taxpayers regardless of technology used, retaining local control, annual audits and public expenditure reviews?",5,5,Utility Tax,112,112,Revenues: Tax Creation/Incr./Contin.,4837,1635,6472,0.7473733,M,1,Pass,0,200900016,4837,1635,6472,0.7473733003708282,1,Pass,1,110
200900017,2009,19,2,LOS ANGELES,2009-03-03,SAN GABRIEL,0,M,A,Shall the offices of City Clerk and City Treasurer be appointive?,70,70,Ordinance,43,43,Governance: Organization,1049,1180,2229,0.4706146,M,2,Fail,0,200900017,1049,1180,2229,0.4706146253925527,2,Fail,70,40
