RecordID,RaceID,CO,JUR,CNTYNAME,YEAR,DATE,CSD,PLACE,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INCUMB,Num_Inc,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,PERCENT,RVOTES,ELECTED,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,indivtotal_votes,total_writein,multitotal_votes,newtotvotes,Rindivto,newelected
201000001,201000001,1,1,ALAMEDA,2010,2010-06-08,0,ALAMEDA,ASSESSOR,5,OTHER COUNTY OFFICE,,Full,1,Thomsen,Ron,Incumbent,Y,1,1,176894,2512,176894,179406,0.9859982386319298,1,1,,0,201000001,201000001,0,176894,2512,176894,179406,1,1
201000002,201000002,1,1,ALAMEDA,2010,2010-06-08,0,ALAMEDA,AUDITOR/CLERK/CONTROLLER/RECOR,5,OTHER COUNTY OFFICE,,Full,1,O'Connell,Patrick,Incumbent,Y,1,1,179944,2062,179944,182006,0.9886707031636319,1,1,,0,201000002,201000002,0,179944,2062,179944,182006,1,1
201000003,201000003,1,1,ALAMEDA,2010,2010-06-08,0,ALAMEDA,CORONER/SHERIFF,5,OTHER COUNTY OFFICE,,Full,1,Ahern,Gregory J.,Incumbent,Y,1,1,178084,2062,178084,180146,0.9885537286423235,1,1,,0,201000003,201000003,0,178084,2062,178084,180146,1,1
201000004,201000004,1,1,ALAMEDA,2010,2010-06-08,0,ALAMEDA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Dowling,Kevin,Hayward City Councilmember,N,2,4,4651,134,34468,34602,0.13441419571123056,4,2,,0,201000004,201000004,0,4651,134,34468,34602,4,2
201000005,201000004,1,1,ALAMEDA,2010,2010-06-08,0,ALAMEDA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Figueroa,Liz,CA State Unemployment Insurance Appeals Board member,N,2,4,8337,134,34468,34602,0.24093983006762615,2,3,1.0,1,201000004,201000005,0,8337,134,34468,34602,2,3
201000006,201000004,1,1,ALAMEDA,2010,2010-06-08,0,ALAMEDA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Green,Mark,Mayor/Union City,N,2,4,8231,134,34468,34602,0.23787642332813133,3,2,,0,201000004,201000006,0,8231,134,34468,34602,3,2
201000007,201000004,1,1,ALAMEDA,2010,2010-06-08,0,ALAMEDA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Lockyer,Nadia,County Manager/Attorney,N,2,4,13249,134,34468,34602,0.3828969423732732,1,3,1.0,1,201000004,201000007,0,13249,134,34468,34602,1,3
201000008,201000005,1,1,ALAMEDA,2010,2010-06-08,0,ALAMEDA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Chan,Wilma,Educational Healthcare Director,N,2,4,22348,158,39247,39405,0.5671361502347417,1,1,,0,201000005,201000008,0,22348,158,39247,39405,1,1
201000009,201000005,1,1,ALAMEDA,2010,2010-06-08,0,ALAMEDA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Filipovich,Lou,Businessman,N,2,4,2407,158,39247,39405,0.061083618830097705,4,2,,0,201000005,201000009,0,2407,158,39247,39405,4,2
201000010,201000005,1,1,ALAMEDA,2010,2010-06-08,0,ALAMEDA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Johnson,Bev,Mayor/Alameda,N,2,4,11627,158,39247,39405,0.2950640781626697,2,2,,0,201000005,201000010,0,11627,158,39247,39405,2,2
