RecordID,RaceID,CO,JUR,CNTYNAME,YEAR,DATE,CSD,PLACE,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INCUMB,Num_Inc,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,PERCENT,RVOTES,ELECTED,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,indivtotal_votes,total_writein,multitotal_votes,newtotvotes,Rindivto,newelected
200600001,200600001,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,ASSESSOR,5,OTHER COUNTY OFFICE,,Full,1,Thomsen,Ron,Alameda County Assessor,Y,1,1,182764,1172,182764,183936,0.9936282185107863,1,1,,0,200600001,200600001,0,182764,1172,182764,183936,1,1
200600002,200600002,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,AUDITOR-CONTROLLER-CLERK-RECOR,5,OTHER COUNTY OFFICE,,Full,1,O'Connell,Patrick,Auditor-Controller/Clerk-Recorder,Y,1,1,186212,1072,186212,187284,0.9942760727024198,1,1,,0,200600002,200600002,0,186212,1072,186212,187284,1,1
200600003,200600003,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,SHERIFF-CORONER,5,OTHER COUNTY OFFICE,,Full,1,Ahern,Gregory J.,Sheriff's Division Commander,N,2,1,179787,1228,179787,181015,0.9932160318205674,1,1,,0,200600003,200600003,0,179787,1228,179787,181015,1,1
200600004,200600004,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Steele,Gail,Supervisor/District 2,Y,1,2,16434,65,32349,32414,0.5070031467884247,1,1,,0,200600004,200600004,0,16434,65,32349,32414,1,1
200600005,200600004,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Valle,Richard,Vice Mayor/CEO,N,2,2,15915,65,32349,32414,0.4909915468624668,2,2,,0,200600004,200600005,0,15915,65,32349,32414,2,2
200600006,200600005,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Filipovich,Lou,Businessman,N,2,5,1448,84,42687,42771,0.0338547146430993,5,2,,0,200600005,200600006,0,1448,84,42687,42771,5,2
200600007,200600005,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Lai-Bitker,Alice,Incumbent County Supervisor,Y,1,5,21476,84,42687,42771,0.5021159196651938,1,1,,0,200600005,200600007,0,21476,84,42687,42771,1,1
200600008,200600005,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Nardine,Glenda,Council Member RN,N,2,5,2786,84,42687,42771,0.06513759322905707,4,2,,0,200600005,200600008,0,2786,84,42687,42771,4,2
200600009,200600005,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Price,Jim,Business Analyst,N,2,5,4258,84,42687,42771,0.09955343573916907,3,2,,0,200600005,200600009,0,4258,84,42687,42771,3,2
200600010,200600005,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Young,Shelia,Mayor of San Leandro,N,2,5,12719,84,42687,42771,0.29737438918893644,2,2,,0,200600005,200600010,0,12719,84,42687,42771,2,2
200600011,200600006,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,DISTRICT ATTORNEY,5,OTHER COUNTY OFFICE,,Full,1,Orloff,Thomas J.,Alameda County District Attorney,Y,1,1,183729,1603,183729,185332,0.9913506571989726,1,1,,0,200600006,200600011,0,183729,1603,183729,185332,1,1
200600012,200600007,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,SUPERINTENDENT OF SCHOOLS,5,OTHER COUNTY OFFICE,,Full,1,Bernard,John,Newark School Superintendent,N,2,2,78866,659,212534,213193,0.36992771807704755,2,2,,0,200600007,200600012,0,78866,659,212534,213193,2,2
200600013,200600007,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,SUPERINTENDENT OF SCHOOLS,5,OTHER COUNTY OFFICE,,Full,1,Jordan,Sheila,Alameda County Superintendent of Schools,Y,1,2,133668,659,212534,213193,0.626981186061456,1,1,,0,200600007,200600013,0,133668,659,212534,213193,1,1
200600014,200600008,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,SUPERIOR JUDGE,5,OTHER COUNTY OFFICE,21,Full,1,Bean,Sandra K.,Deputy County Counsel,N,2,6,41654,694,199065,199759,0.20852126812809435,2,3,1.0,1,200600008,200600014,0,41654,694,199065,199759,2,3
200600015,200600008,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,SUPERIOR JUDGE,5,OTHER COUNTY OFFICE,21,Full,1,Hayashi,Dennis,Public Interest Attorney,N,2,6,62834,694,199065,199759,0.3145490315830576,1,3,1.0,1,200600008,200600015,0,62834,694,199065,199759,1,3
200600016,200600008,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,SUPERIOR JUDGE,5,OTHER COUNTY OFFICE,21,Full,1,Knudsen,Philip H.,Attorney at Law,N,2,6,16954,694,199065,199759,0.08487227108665943,6,2,,0,200600008,200600016,0,16954,694,199065,199759,6,2
200600017,200600008,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,SUPERIOR JUDGE,5,OTHER COUNTY OFFICE,21,Full,1,Mount,Kathy E.,Civil Law Attorney,N,2,6,35322,694,199065,199759,0.17682307180152082,3,2,,0,200600008,200600017,0,35322,694,199065,199759,3,2
200600018,200600008,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,SUPERIOR JUDGE,5,OTHER COUNTY OFFICE,21,Full,1,"Nisperos, Jr.",Mike A.,Attorney,N,2,6,24282,694,199065,199759,0.12155647555304142,4,2,,0,200600008,200600018,0,24282,694,199065,199759,4,2
200600019,200600008,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,SUPERIOR JUDGE,5,OTHER COUNTY OFFICE,21,Full,1,Remer,Frederick,Trial Attorney,N,2,6,18019,694,199065,199759,0.09020369545302089,5,2,,0,200600008,200600019,0,18019,694,199065,199759,5,2
200600020,200600009,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,TREASURER-TAX COLLECTOR,5,OTHER COUNTY OFFICE,,Full,1,Jackson,"R.D. ""Rusty""",Municipal Finance Advisor,N,2,2,38780,657,204445,205102,0.18907665454261782,2,2,,0,200600009,200600020,0,38780,657,204445,205102,2,2
200600021,200600009,1,1,ALAMEDA,2006,2006-06-06,0,ALAMEDA,TREASURER-TAX COLLECTOR,5,OTHER COUNTY OFFICE,,Full,1,White,Donald R.,Treasurer-Tax Collector,Y,1,2,165665,657,204445,205102,0.8077200612378231,1,1,,0,200600009,200600021,0,165665,657,204445,205102,1,1
200600022,200600010,1,1,ALAMEDA,2006,2006-11-07,1,DUBLIN-SAN RAMON CSD,"DIRECTOR, DUBLIN-SAN RAMON CSD",4,CSD/CSA DIRECTOR,,Full,2,Ford,Tom,Incumbent,Y,1,3,4963,64,13177,13241,0.3748206328827128,2,1,,0,200600010,200600022,0,4963,64,13177,13241,2,1
200600023,200600010,1,1,ALAMEDA,2006,2006-11-07,1,DUBLIN-SAN RAMON CSD,"DIRECTOR, DUBLIN-SAN RAMON CSD",4,CSD/CSA DIRECTOR,,Full,2,Hansen,Jeffrey G.,Incumbent,Y,1,3,5097,64,13177,13241,0.3849407144475493,1,1,,0,200600010,200600023,0,5097,64,13177,13241,1,1
200600024,200600010,1,1,ALAMEDA,2006,2006-11-07,1,DUBLIN-SAN RAMON CSD,"DIRECTOR, DUBLIN-SAN RAMON CSD",4,CSD/CSA DIRECTOR,,Full,2,Khanna,Mohinder,Retired Senior Manager Waste Water Engg.,N,2,3,3117,64,13177,13241,0.23540518087757722,3,2,,0,200600010,200600024,0,3117,64,13177,13241,3,2
200600025,200600011,1,1,ALAMEDA,2006,2006-11-07,0,ALAMEDA,SUPERIOR JUDGE,5,OTHER COUNTY OFFICE,21,Full,1,Bean,Sandra K.,Deputy County Counsel,N,2,2,150548,2077,294168,296245,0.5081874799574676,1,1,,0,200600011,200600025,0,150548,2077,294168,296245,1,1
200600026,200600011,1,1,ALAMEDA,2006,2006-11-07,0,ALAMEDA,SUPERIOR JUDGE,5,OTHER COUNTY OFFICE,21,Full,1,Hayashi,Dennis,Public Interest Attorney,N,2,2,143620,2077,294168,296245,0.4848014312477848,2,2,,0,200600011,200600026,0,143620,2077,294168,296245,2,2
200600027,200600012,2,1,ALPINE,2006,2006-06-06,0,ALPINE,ASSESSOR,5,OTHER COUNTY OFFICE,,Full,1,Peets,David S.,Incumbent,Y,1,1,343,19,343,362,0.9475138121546961,1,1,,0,200600012,200600027,0,343,19,343,362,1,1
